count	axis	en	ja_current	via	mt_ja	alts	candidates	flags
27	general	electric fan	扇風機	mt_unverified	扇風機	扇風機	扇風機(wiki)|扇風機ぶわさ(wiki)	mt_unverified
27	general	earphones	イヤホン	mt_unverified	イヤホン	耳机	イヤホン(wiki)|耳机(wiki)	mt_unverified
27	general	shoulder cutout	肩出し	mt_unverified	肩出し	カットアウェイショルダー	オープンショルダー(wiki)|カットアウェイショルダー(wiki)|肩出し(mt)	mt_unverified
27	general	through clothes	服の下から	mt_unverified	服の下から		布越し(wiki)|服の下から(mt)	mt_unverified
27	general	breast curtains	ブラジャーカバー	mt_unverified	ブラジャーカバー	おっぱい前掛け|乳暖簾	乳カーテン(wiki)|おっぱい前掛け(wiki)|ブラジャーカバー(mt)	mt_unverified
27	general	midriff peek	お腹の露出	mt_unverified	お腹の露出	魅惑の腹チラ|腹部露出	腹チラ(wiki)|魅惑の腹チラ(wiki)|お腹の露出(mt)|腹部露出(wiki)	mt_unverified
27	general	television	テレビ	mt_unverified	テレビ		テレビ(wiki)	mt_unverified
27	general	suspended congress	中断された議会	mt_unverified	中断された議会	駅弁ファック|駅弁|駅弁(体位)	櫓立ち(wiki)|駅弁ファック(wiki)|中断された議会(mt)|駅弁(wiki)	mt_unverified
27	general	enmaided	助けられた	mt_unverified	助けられた		メイド服(tagpair)|メイドコスプレ(tagpair)|助けられた(mt)	mt_unverified
27	general	multiple horns	複数の角	mt_unverified	複数の角		複数の角(tagpair)|複数の角を持つキャラクター(tagpair)	mt_unverified
27	general	presenting armpit	脇の下を表示	mt_unverified	脇の下を表示	脇見せ|腋は性器|腋見せのポーズ|脇見せのポーズ	腋は性器(wiki)|脇の下を表示(mt)|腋見せのポーズ(tagpair)|腋見せ(wiki)|脇見せ(wiki)	mt_unverified
27	general	reaching	手を伸ばす	mt_unverified	手を伸ばす		手を伸ばす(tagpair)|手を伸ばす動作(tagpair)	mt_unverified
27	general	long sidelocks	長いサイドポニーテール	mt_unverified	長いサイドポニーテール		長いサイドテール(tagpair)|長いサイドポニー(tagpair)|長いサイドポニーテール(mt)	mt_unverified
27	general	unworn headwear	未使用の頭装飾品	mt_unverified	未使用の頭装飾品	脱下的帽子	未使用の頭装飾品(mt)|脱下的帽子(wiki)	mt_unverified
27	general	white choker	白いチョーカー	mt_unverified	白いチョーカー		白い首輪(tagpair)|白いチョーカー(tagpair)	mt_unverified
27	general	juliet sleeves	ジュリエットスリーブ	mt_unverified	ジュリエットスリーブ		ジュリエットスリーブ(wiki)	mt_unverified
27	general	flaccid	だらんとした	mt_unverified	だらんとした		弛緩したペニス(tagpair)|だらんとした(mt)	mt_unverified
27	general	5boys	5人の男の子	mt_unverified	5人の男の子		5人の男性(tagpair)|5人の男性キャラクター(tagpair)|5人の男の子(mt)	mt_unverified
27	general	harem outfit	ハレム服	mt_unverified	ハレム服	アラビアン娘|舞娘服|西域舞者|舞者服装	ハレム服(mt)|踊り子の服(wiki)|アラビアン娘(wiki)|舞娘服(wiki)|西域舞者(tagpair)	mt_unverified
27	general	frilled hairband	フリル付き髪帯	mt_unverified	フリル付き髪帯		フリル付きヘアバンド(tagpair)|フリル付き髪帯(mt)|フリルヘアバンド(tagpair)	mt_unverified
27	general	shower (place)	シャワールーム	mt_unverified	シャワールーム	シャワールーム	シャワー室(wiki)|シャワールーム(wiki)|シャワー場(tagpair)	mt_unverified
27	general	topless male	上半身裸の男性	mt_unverified	上半身裸の男性	側面全裸|上身裸体男性	上半身裸の男性(mt)|上半身裸(wiki)|上身裸体男性(wiki)	mt_unverified
27	general	toned	引き締まった筋肉	mt_unverified	引き締まった筋肉	精干身材	引き締まった体(tagpair)|引き締まった体つき(tagpair)|引き締まった筋肉(mt)|精干身材(wiki)	mt_unverified
27	general	gun	銃	mt_verified	銃	銃器|槍械|銃口	銃(wiki)|銃器(wiki)|槍械(wiki)	han-outside-inventory
27	general	penis over eyes	目の上のペニス	mt_unverified	目の上のペニス	チンポ目隠し	目の上のペニス(mt)|チンポ目隠し(wiki)|目隠し竿(wiki)	mt_unverified
27	general	symmetrical docking	対称的なドッキング	mt_unverified	対称的なドッキング	胸合わせ|おっぱいキス	対称的なドッキング(mt)|乳合わせ(wiki)|胸合わせ(wiki)|おっぱいキス(wiki)	mt_unverified
27	general	naizuri	ナイズリ	mt_unverified	ナイズリ	ナイズリ|ちっぱいズリ	無い擦り(wiki)|ナイズリ(wiki)|ちっぱいズリ(wiki)	mt_unverified
27	general	watching	見ている	mt_verified	見ている		見ている(mt)|見物(tagpair)|観察(tagpair)	sentence-like
27	general	joints	関節	mt_verified	関節		関節(wiki)	han-outside-inventory
27	general	used condom on penis	ペニスにコンドームを装着する	mt_unverified	ペニスにコンドームを装着する	ゴム射精	ペニスにコンドームを装着する(mt)|ゴム射(wiki)|ゴム射精(wiki)	sentence-like;mt_unverified
26	general	hand fan	扇子	mt_unverified	扇子		うちわ(tagpair)|扇子(tagpair)	mt_unverified
26	general	:<	:<	mt_unverified	:<		への字口(wiki)|:<(mt)	mt_unverified
26	general	leg tattoo	脚のタトゥー	mt_unverified	脚のタトゥー		足の刺青(tagpair)|足のタトゥー(tagpair)|脚のタトゥー(mt)	mt_unverified
26	general	asymmetrical gloves	非対称な手袋	mt_unverified	非対称な手袋		非対称な手袋(mt)	mt_unverified
26	general	absurdly long hair	異常に長い髪	mt_unverified	異常に長い髪	黒髪超ロング|ベリーロングヘア|スーパーロングヘア|ベリーロングヘアー	超ロングヘア(wiki)|ベリーロングヘア(wiki)|異常に長い髪(mt)|黒髪超ロング(wiki)	morpheme-family;mt_unverified
26	general	bow hairband	髪留め	mt_unverified	髪留め		ヘアバンドリボン(tagpair)|髪留め(mt)	mt_unverified
26	general	heart maebari	ハート模様	mt_unverified	ハート模様		ハート模様(mt)|ハート前貼り(tagpair)|ハート形前貼り(tagpair)	mt_unverified
26	general	lace-trimmed legwear	レース付きニーハイ	mt_unverified	レース付きニーハイ		レース縁の靴下(tagpair)|レース縁のストッキング(tagpair)|レース付きニーハイ(mt)	mt_unverified
26	general	cum on feet	足に精液	mt_unverified	足に精液	脚上的精液	足に精液(mt)|脚上的精液(wiki)|足射(wiki)	mt_unverified
26	general	car interior	車内	mt_unverified	車内		車内(mt)	mt_unverified
26	general	leg hold	脚を掴む	mt_unverified	脚を掴む		脚持ち上げ(tagpair)|脚持ち上げポーズ(tagpair)|脚を掴む(mt)	mt_unverified
26	general	tentacles	触手	mt_unverified	触手		触手(wiki)	mt_unverified
26	general	furry with non-furry	毛深いと毛深くない	mt_unverified	毛深いと毛深くない		毛深いと毛深くない(mt)|獣人(tagpair)|人間獣人(tagpair)	mt_unverified
26	general	chained	鎖で繋がれた	mt_unverified	鎖で繋がれた		鎖で縛られた(tagpair)|鎖で拘束された(tagpair)|鎖で繋がれた(mt)	mt_unverified
25	general	bandaid on face	顔の絆創膏	mt_unverified	顔の絆創膏		顔に絆創膏(tagpair)|顔の絆創膏(tagpair)	mt_unverified
25	general	looking afar	遠くを見つめる	mt_unverified	遠くを見つめる		遠くを見る(tagpair)|遠くを見つめる(tagpair)	mt_unverified
25	general	pom poms	ポンポン	mt_unverified	ポンポン		ポンポン(mt)	mt_unverified
25	general	grey sports bra	グレーのスポーツブラ	mt_unverified	グレーのスポーツブラ		灰色スポーツブラ(tagpair)|灰色スポーツブラジャー(tagpair)|グレーのスポーツブラ(mt)	mt_unverified
25	general	body markings	体の模様	mt_unverified	体の模様		身体的マーク(tagpair)|体の模様(mt)	mt_unverified
25	general	backless dress	肩出しドレス	mt_unverified	肩出しドレス	オープンバック	肩出しドレス(mt)|ぱっくり背中(wiki)|オープンバック(wiki)	mt_unverified
25	general	scared	怖がっている	mt_unverified	怖がっている	怖がる|怖がった|恐怖	怖がった(wiki)|怖がっている(mt)|怯える(wiki)|怖がる(wiki)	sentence-like;mt_unverified
25	general	cigarette	タバコ	mt_unverified	タバコ		タバコ(wiki)	mt_unverified
25	general	cutoffs	修正あり	mt_unverified	修正あり		カットジーンズ(wiki)|修正あり(mt)	mt_unverified
25	general	dripping	滴り落ちる	mt_unverified	滴り落ちる	滴り落ちる	滴り落ちる(wiki)|滴る(wiki)|濡れた(tagpair)	mt_unverified
25	general	eyes out of frame	目が枠外	mt_unverified	目が枠外	目元より下で切り出すとエ口いらしい	目が枠外(mt)|目元より下で切り出すとエロいらしい(wiki)|目元より下で切り出すとエ口いらしい(wiki)	mt_unverified
25	general	sitting on face	顔の上に座る	mt_unverified	顔の上に座る		顔の上に座る(mt)|顔面騎乗(wiki)	mt_unverified
25	general	claw pose	爪を立てたポーズ	mt_unverified	爪を立てたポーズ	ガオー	爪を立てたポーズ(mt)|がおー(wiki)|ガオー(wiki)	mt_unverified
25	general	crotch	股間	mt_unverified	股間		股間(wiki)	mt_unverified
25	general	red choker	赤いチョーカー	mt_unverified	赤いチョーカー		赤いチョーカー(tagpair)|赤のチョーカー(tagpair)	mt_unverified
25	general	architecture	建築	mt_verified	建築	建筑	建築(wiki)|建筑(wiki)	han-outside-inventory
25	general	cheating (relationship)	不倫	mt_unverified	不倫	浮気	浮気(wiki)	mt_unverified
25	general	partially fingerless gloves	指先が開いたグローブ	mt_unverified	指先が開いたグローブ		一部指なし手袋(tagpair)|部分指なし手袋(tagpair)|指先が開いたグローブ(mt)	mt_unverified
25	general	squiggle	曲線	mt_unverified	曲線	波線	ぐにゃぐにゃ(wiki)|グネグネ(tagpair)|グネグネ文字(tagpair)|曲線(mt)|波線(wiki)	mt_unverified
25	general	hand on headwear	頭装備に手を置く	mt_unverified	頭装備に手を置く		帽子に手(wiki)|頭装備に手を置く(mt)	mt_unverified
25	general	cupless bra	ノンワイヤーブラジャー	mt_unverified	ノンワイヤーブラジャー	トップレスブラ	オープンブラ(wiki)|ノンワイヤーブラジャー(mt)|トップレスブラ(wiki)	mt_unverified
25	general	spiked hair	スパイクヘア	mt_unverified	スパイクヘア		スパイクヘアー(tagpair)|スパイクヘア(mt)|ツンツン頭(wiki)	mt_unverified
24	general	grey shorts	グレーのショートパンツ	mt_unverified	グレーのショートパンツ		灰色の短パン(tagpair)|灰色の短ズボン(tagpair)|グレーのショートパンツ(mt)	mt_unverified
24	general	breasts on glass	ガラスの上の巨乳	mt_unverified	ガラスの上の巨乳		ガラスの上の巨乳(mt)|乳ワイパー(wiki)	injected-word;mt_unverified
24	general	handsfree paizuri	ハンズフリーの足コキ	mt_unverified	ハンズフリーの足コキ		ノーハンドパイズリ(wiki)|ハンズフリーの足コキ(mt)	mt_unverified
24	general	circlet	髪飾り	mt_unverified	髪飾り		サークレット(wiki)|髪飾り(mt)	mt_unverified
24	general	arrow (symbol)	矢印（記号）	mt_verified	矢印（記号）		矢印（記号）(mt)|矢印(wiki)|方向を示す記号(tagpair)	han-outside-inventory
24	general	penis on pussy	膣内のペニス	mt_unverified	膣内のペニス		ペニス挿入(tagpair)|ペニス挿入中(tagpair)|膣内のペニス(mt)	mt_unverified
24	general	sidelighting	横光	mt_unverified	横光		サイドライト(tagpair)|サイドライティング(tagpair)|横光(mt)	mt_unverified
24	general	cum in clothes	服に中出し	mt_unverified	服に中出し	衣服里的精液	衣服里的精液(wiki)|服に中出し(mt)|着ザー(wiki)	mt_unverified
24	general	triangle facial mark	三角形の顔の模様	mt_unverified	三角形の顔の模様		三角顔マーク(tagpair)|三角形の顔の模様(mt)|三角顔(tagpair)	mt_unverified
24	general	bondage cuffs	拘束用手錠	mt_unverified	拘束用手錠		拘束用手錠(mt)	mt_unverified
24	general	blurry foreground	ぼやけた前景	mt_unverified	ぼやけた前景		ぼやけた前景(mt)|虚化前景(wiki)	mt_unverified
24	general	single sock	片方だけの靴下	mt_unverified	片方だけの靴下		片足ソックス(wiki)|片方だけの靴下(mt)|片足靴下(tagpair)	mt_unverified
24	general	spoken blush	言葉による赤面	mt_unverified	言葉による赤面		赤面(tagpair)|赤面セリフ(tagpair)|言葉による赤面(mt)	mt_unverified
24	general	character censor	キャラクター修正あり	mt_unverified	キャラクター修正あり		キャラクター修正(tagpair)|キャラクターによる修正(tagpair)|キャラクター修正あり(mt)|自主規制(wiki)	mt_unverified
24	general	facial hair	ひげ	mt_unverified	ひげ	ヒゲ|髭	ひげ(wiki)|ヒゲ(wiki)|髭(wiki)	mt_unverified
24	general	tally	カウント	mt_unverified	カウント	正字	正の字(wiki)|カウント(mt)|正字(wiki)	mt_unverified
24	general	face in pillow	枕に顔を埋める	mt_unverified	枕に顔を埋める		枕に顔を埋める(tagpair)	mt_unverified
24	general	reverse spitroast	逆スピットロースト	mt_unverified	逆スピットロースト	トライアングル騎乗位	逆スピットロースト(mt)|ダブル騎乗位(wiki)|トライアングル騎乗位(wiki)|逆スピロースト(tagpair)|逆スピロースター(tagpair)	mt_unverified
24	general	clitoral stimulation	クリトリス刺激	mt_unverified	クリトリス刺激		クリ責め(wiki)|クリトリス刺激(mt)	mt_unverified
24	general	brown sash	茶色い帯	mt_unverified	茶色い帯		茶色の帯(tagpair)|茶色い帯(tagpair)	mt_unverified
24	general	matsuo bashou (sengoku collection)	松尾芭蕉（戦国編）	mt_unverified	松尾芭蕉（戦国編）		風流人・松尾芭蕉(tagpair)	han-outside-inventory;mt_unverified
23	general	under-rim eyewear	アンダーリムメガネ	mt_unverified	アンダーリムメガネ		アンダーリム(wiki)|アンダーリムメガネ(mt)	mt_unverified
23	general	copyright notice	著作権表示	mt_verified	著作権表示		著作権表示(mt)	han-outside-inventory
23	general	pantylines	パンティライン	mt_unverified	パンティライン	透け下着|パンティーライン	透けパン(wiki)|透け下着(wiki)|パンティーライン(wiki)|パンティライン(mt)	mt_unverified
23	general	frilled bra	フリル付きブラジャー	mt_unverified	フリル付きブラジャー		フリルブラ(wiki)|フリル付きブラジャー(tagpair)	mt_unverified
23	general	ass press	お尻押し	mt_unverified	お尻押し		ヒッププレス(wiki)|尻押し(tagpair)|お尻押し(mt)	morpheme-family;mt_unverified
23	general	toe scrunch	つま先絞り	mt_unverified	つま先絞り		つま先絞り(mt)|足の指を丸める(tagpair)	mt_unverified
23	general	reaching towards viewer	視聴者に手を伸ばす	mt_unverified	視聴者に手を伸ばす		視聴者に向かって手を伸ばす(tagpair)|視聴者に手を伸ばす(mt)|手を伸ばす(tagpair)	mt_unverified
23	general	measuring	測定	mt_unverified	測定		測定(mt)	han-outside-inventory;mt_unverified
